product_id,field,state,value,reason,method,review_status,physical_pages,source_sha256
product:REP3,sku,known,REP3,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3,manufacturerCategory,known,Panels,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3,normalizedCategory,known,panel,,derived,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3,widthIn,known,30,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3,heightIn,known,96,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3,thicknessIn,unknown,,No unambiguous product-specific measurement established in this review; returned-panel face width is not sheet thickness.,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3,sidesFlushFinished,known,True,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3,returnFaceWidthIn,known,3,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP30120,sku,known,REP30120,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP30120,manufacturerCategory,known,Panels,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP30120,normalizedCategory,known,panel,,derived,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP30120,widthIn,known,30,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP30120,heightIn,known,120,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP30120,thicknessIn,known,0.75,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP30120 x 1-1/2,sku,known,REP30120 x 1-1/2,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP30120 x 1-1/2,manufacturerCategory,known,Panels,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP30120 x 1-1/2,normalizedCategory,known,panel,,derived,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP30120 x 1-1/2,widthIn,known,30,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP30120 x 1-1/2,heightIn,known,120,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP30120 x 1-1/2,thicknessIn,unknown,,No unambiguous product-specific measurement established in this review; returned-panel face width is not sheet thickness.,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP30120 x 1-1/2,returnFaceWidthIn,known,1.5,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP30120 x 3,sku,known,REP30120 x 3,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP30120 x 3,manufacturerCategory,known,Panels,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP30120 x 3,normalizedCategory,known,panel,,derived,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP30120 x 3,widthIn,known,30,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP30120 x 3,heightIn,known,120,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP30120 x 3,thicknessIn,unknown,,No unambiguous product-specific measurement established in this review; returned-panel face width is not sheet thickness.,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP30120 x 3,returnFaceWidthIn,known,3,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3096,sku,known,REP3096,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3096,manufacturerCategory,known,Panels,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3096,normalizedCategory,known,panel,,derived,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3096,widthIn,known,30,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3096,heightIn,known,96,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3096,thicknessIn,known,0.75,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3096,longEdgesBanded,known,True,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3096 x 1 1/2,sku,known,REP3096 x 1 1/2,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3096 x 1 1/2,manufacturerCategory,known,Panels,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3096 x 1 1/2,normalizedCategory,known,panel,,derived,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3096 x 1 1/2,widthIn,known,30,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3096 x 1 1/2,heightIn,known,96,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3096 x 1 1/2,thicknessIn,unknown,,No unambiguous product-specific measurement established in this review; returned-panel face width is not sheet thickness.,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3096 x 1 1/2,sidesFlushFinished,known,True,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3096 x 1 1/2,returnFaceWidthIn,known,1.5,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3096 x 3,sku,known,REP3096 x 3,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3096 x 3,manufacturerCategory,known,Panels,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3096 x 3,normalizedCategory,known,panel,,derived,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3096 x 3,widthIn,known,30,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3096 x 3,heightIn,known,96,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3096 x 3,thicknessIn,unknown,,No unambiguous product-specific measurement established in this review; returned-panel face width is not sheet thickness.,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3096 x 3,sidesFlushFinished,known,True,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:REP3096 x 3,returnFaceWidthIn,known,3,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B15 BLUM E,manufacturerCategory,known,Base Accessories,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B15 BLUM E,normalizedCategory,known,accessory,,derived,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B15 BLUM E,sku,known,ROD-B15 BLUM E,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B15 BLUM E,widthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B15 BLUM E,heightIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B15 BLUM E,depthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B15 BLUM H,manufacturerCategory,known,Base Accessories,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B15 BLUM H,normalizedCategory,known,accessory,,derived,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B15 BLUM H,sku,known,ROD-B15 BLUM H,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B15 BLUM H,widthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B15 BLUM H,heightIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B15 BLUM H,depthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B18 BLUM E,manufacturerCategory,known,Base Accessories,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B18 BLUM E,normalizedCategory,known,accessory,,derived,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B18 BLUM E,sku,known,ROD-B18 BLUM E,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B18 BLUM E,widthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B18 BLUM E,heightIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B18 BLUM E,depthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B18 BLUM H,manufacturerCategory,known,Base Accessories,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B18 BLUM H,normalizedCategory,known,accessory,,derived,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B18 BLUM H,sku,known,ROD-B18 BLUM H,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B18 BLUM H,widthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B18 BLUM H,heightIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B18 BLUM H,depthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B21 BLUM E,manufacturerCategory,known,Base Accessories,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B21 BLUM E,normalizedCategory,known,accessory,,derived,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B21 BLUM E,sku,known,ROD-B21 BLUM E,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B21 BLUM E,widthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B21 BLUM E,heightIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B21 BLUM E,depthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B21 BLUM H,manufacturerCategory,known,Base Accessories,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B21 BLUM H,normalizedCategory,known,accessory,,derived,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B21 BLUM H,sku,known,ROD-B21 BLUM H,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B21 BLUM H,widthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B21 BLUM H,heightIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B21 BLUM H,depthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B24 BLUM E,manufacturerCategory,known,Base Accessories,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B24 BLUM E,normalizedCategory,known,accessory,,derived,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B24 BLUM E,sku,known,ROD-B24 BLUM E,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B24 BLUM E,widthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B24 BLUM E,heightIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B24 BLUM E,depthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B24 BLUM H,manufacturerCategory,known,Base Accessories,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B24 BLUM H,normalizedCategory,known,accessory,,derived,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B24 BLUM H,sku,known,ROD-B24 BLUM H,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B24 BLUM H,widthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B24 BLUM H,heightIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B24 BLUM H,depthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B27 BLUM E,manufacturerCategory,known,Base Accessories,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B27 BLUM E,normalizedCategory,known,accessory,,derived,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B27 BLUM E,sku,known,ROD-B27 BLUM E,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B27 BLUM E,widthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B27 BLUM E,heightIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B27 BLUM E,depthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B27 BLUM H,manufacturerCategory,known,Base Accessories,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B27 BLUM H,normalizedCategory,known,accessory,,derived,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B27 BLUM H,sku,known,ROD-B27 BLUM H,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B27 BLUM H,widthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B27 BLUM H,heightIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B27 BLUM H,depthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B30 BLUM E,manufacturerCategory,known,Base Accessories,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B30 BLUM E,normalizedCategory,known,accessory,,derived,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B30 BLUM E,sku,known,ROD-B30 BLUM E,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B30 BLUM E,widthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B30 BLUM E,heightIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B30 BLUM E,depthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B30 BLUM H,manufacturerCategory,known,Base Accessories,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B30 BLUM H,normalizedCategory,known,accessory,,derived,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B30 BLUM H,sku,known,ROD-B30 BLUM H,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B30 BLUM H,widthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B30 BLUM H,heightIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B30 BLUM H,depthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B33 BLUM E,manufacturerCategory,known,Base Accessories,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B33 BLUM E,normalizedCategory,known,accessory,,derived,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B33 BLUM E,sku,known,ROD-B33 BLUM E,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B33 BLUM E,widthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B33 BLUM E,heightIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B33 BLUM E,depthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:ROD-B33 BLUM H,manufacturerCategory,known,Base Accessories,,text,unreviewed,76,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
